Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
SRR8692206_bin.32	14.47	0.0	Neural Network (Specific Model)	11	0.88	363311	306.42857142857144	576907	0.51	553	2	363311	None
SRR8692206_bin.33	15.52	0.0	Neural Network (Specific Model)	11	0.894	145531	336.066765578635	759208	0.51	674	6	205556	None
SRR8692206_bin.35	6.84	0.0	Neural Network (Specific Model)	11	0.922	84444	419.9147540983607	416491	0.45	305	7	161141	None
SRR8692206_bin.4	9.82	0.05	Neural Network (Specific Model)	11	0.892	60747	299.23399014778323	407190	0.43	406	10	99166	None
SRR8692206_bin.6	11.17	0.0	Neural Network (Specific Model)	11	0.907	85085	383.4493006993007	724372	0.46	572	11	136366	None
SRR8692206_bin.7	100.0	0.36	Neural Network (Specific Model)	11	0.907	115804	310.3837209302326	2029078	0.39	1978	26	261023	None
SRR8692206_bin.8	8.47	0.0	Neural Network (Specific Model)	11	0.826	130590	312.22935779816515	246794	0.29	218	6	130590	None
SRR8692207_bin.11	50.16	0.12	Neural Network (Specific Model)	11	0.866	206345	332.3768267223382	1102475	0.39	958	6	366960	None
SRR8692207_bin.15	21.27	0.15	Neural Network (Specific Model)	11	0.89	26035	338.6106870229008	447807	0.6	393	30	53490	None
SRR8692207_bin.16	19.61	0.26	Neural Network (Specific Model)	11	0.854	2222	214.6498599439776	536601	0.38	714	232	8958	None
SRR8692207_bin.17	67.11	0.07	Neural Network (Specific Model)	11	0.892	195851	367.4942115768463	3091521	0.43	2505	21	451523	None
SRR8692207_bin.2	5.87	0.0	Neural Network (Specific Model)	11	0.863	6552	270.0734693877551	229392	0.59	245	45	20406	None
SRR8692207_bin.20	99.99	0.3	Neural Network (Specific Model)	11	0.862	104874	291.4075130765573	2129303	0.37	2103	43	205830	None
SRR8692207_bin.22	8.7	0.0	Neural Network (Specific Model)	11	0.85	82432	285.9010989010989	274910	0.43	273	5	104331	None
SRR8692207_bin.23	36.87	1.84	Neural Network (Specific Model)	11	0.852	51795	304.1030989272944	1791859	0.42	1678	42	146071	None
SRR8692207_bin.24	83.96	0.65	Neural Network (Specific Model)	11	0.911	155072	365.67489114658923	4144466	0.45	3445	40	543525	None
SRR8692207_bin.25	67.08	0.26	Neural Network (Specific Model)	11	0.891	134936	319.2452148790177	2972509	0.51	2769	41	421943	None
SRR8692207_bin.26	64.82	0.42	Neural Network (Specific Model)	11	0.889	336029	330.48278335724535	1551450	0.59	1394	7	594509	None
SRR8692207_bin.27	55.09	0.03	Neural Network (Specific Model)	11	0.905	130272	326.50290360046455	930459	0.38	861	9	200780	None
SRR8692207_bin.29	42.2	0.17	Neural Network (Specific Model)	11	0.848	145484	369.59497487437187	1300268	0.64	995	15	247134	None
SRR8692207_bin.3	58.15	0.76	Neural Network (Specific Model)	11	0.875	32316	337.547141796585	1556193	0.6	1347	81	132274	None
SRR8692207_bin.30	36.92	0.0	Neural Network (Specific Model)	11	0.882	190422	318.3140643623361	1814219	0.5	1678	16	375057	None
SRR8692207_bin.32	23.87	0.16	Neural Network (Specific Model)	11	0.839	56531	320.8157894736842	957729	0.42	836	23	179058	None
SRR8692207_bin.33	9.53	0.09	Neural Network (Specific Model)	11	0.886	187934	332.10645161290324	348270	0.42	310	2	187934	None
SRR8692207_bin.35	56.03	0.95	Neural Network (Specific Model)	11	0.87	100842	336.1772997032641	1560075	0.66	1348	29	249780	None
SRR8692207_bin.4	11.03	0.0	Neural Network (Specific Model)	11	0.888	38372	399.97237569060775	244333	0.61	181	14	53300	None
SRR8692207_bin.6	9.39	0.01	Neural Network (Specific Model)	11	0.884	2529	255.95628415300547	476003	0.4	549	187	18768	None
SRR8692207_bin.8	4.99	0.17	Neural Network (Specific Model)	11	0.906	180011	273.872	225689	0.48	250	2	180011	None
SRR8692207_bin.9	6.71	0.0	Neural Network (Specific Model)	11	0.914	243118	409.579766536965	345035	0.44	257	3	243118	None
SRR8692213_bin.1	27.39	0.01	Neural Network (Specific Model)	11	0.882	246179	317.95163316582915	1718855	0.56	1592	11	395368	None
SRR8692213_bin.10	99.97	2.64	Neural Network (Specific Model)	11	0.904	148730	360.8643167551907	4954633	0.42	4142	49	481125	None
SRR8692213_bin.12	19.14	0.38	Neural Network (Specific Model)	11	0.898	2396	252.76760563380282	359154	0.4	426	149	6435	None
SRR8692213_bin.14	29.62	0.09	Neural Network (Specific Model)	11	0.893	58696	307.99701492537315	692164	0.42	670	15	189894	None
SRR8692213_bin.16	40.77	0.03	Neural Network (Specific Model)	11	0.905	114834	382.95936139332366	1748553	0.42	1378	28	236691	None
SRR8692213_bin.17	4.76	0.0	Neural Network (Specific Model)	11	0.837	75833	282.44520547945206	294874	0.46	292	8	116537	None
SRR8692213_bin.2	13.03	0.01	Neural Network (Specific Model)	11	0.871	125038	317.7140600315956	691563	0.43	633	14	145415	None
SRR8692213_bin.24	10.06	0.0	Neural Network (Specific Model)	11	0.876	42805	296.21957040572795	424331	0.42	419	11	68965	None
SRR8692213_bin.26	18.76	1.48	Neural Network (Specific Model)	11	0.887	2181	203.91722972972974	406898	0.4	592	186	5226	None
SRR8692213_bin.27	95.13	3.37	Neural Network (Specific Model)	11	0.885	11160	288.01582131223824	2094734	0.4	2149	263	61250	None
SRR8692213_bin.28	81.67	1.37	Neural Network (Specific Model)	11	0.838	7032	307.4264792032806	1877714	0.6	1707	338	31513	None
SRR8692213_bin.5	99.82	0.62	Neural Network (Specific Model)	11	0.911	127250	360.2525	4736537	0.45	4000	66	270121	None
SRR8692213_bin.6	59.7	1.31	Neural Network (Specific Model)	11	0.885	48060	310.5387149917628	1276127	0.42	1214	37	100109	None
SRR8692213_bin.8	74.25	5.3	Neural Network (Specific Model)	11	0.908	2871	236.00740318906605	1367365	0.4	1756	502	11374	None
SRR8692213_bin.9	100.0	0.18	Neural Network (Specific Model)	11	0.876	115367	340.0787456445993	3336890	0.64	2870	42	382974	None
ERR2641635_bin.1	12.98	0.01	Neural Network (Specific Model)	11	0.869	293039	339.6461038961039	360418	0.61	308	2	293039	None
ERR2641635_bin.16	93.82	1.97	Gradient Boost (General Model)	11	0.888	34643	324.3365617433414	2709165	0.49	2478	124	184925	None
ERR2641635_bin.18	6.84	0.02	Neural Network (Specific Model)	11	0.86	9631	295.83093525179856	286666	0.36	278	37	34407	None
ERR2641635_bin.2	85.49	7.18	Neural Network (Specific Model)	11	0.871	36850	298.7532324621733	3733153	0.42	3635	220	126656	None
ERR2641635_bin.20	75.41	9.66	Neural Network (Specific Model)	11	0.875	50985	315.0527192008879	1942755	0.6	1802	64	165033	None
ERR2641635_bin.24	97.48	20.16	Gradient Boost (General Model)	11	0.86	22541	293.62351480758997	5765131	0.37	5639	505	89902	None
ERR2641635_bin.25	91.91	0.92	Neural Network (Specific Model)	11	0.907	63781	318.5367322360498	2620282	0.44	2491	66	171248	None
ERR2641635_bin.27	93.69	1.53	Neural Network (Specific Model)	11	0.891	52196	333.73591806876374	3065199	0.47	2734	86	127875	None
ERR2641635_bin.29	8.27	0.08	Neural Network (Specific Model)	11	0.863	31502	274.348623853211	207128	0.48	218	13	43873	None
ERR2641635_bin.31	77.21	18.11	Neural Network (Specific Model)	11	0.882	106094	353.8676691729323	2397638	0.6	1995	34	598462	None
ERR2641635_bin.32	12.02	0.01	Neural Network (Specific Model)	11	0.855	36313	291.7153652392947	405810	0.42	397	22	47543	None
ERR2641635_bin.33	86.88	56.52	Neural Network (Specific Model)	11	0.874	29635	313.5238836967809	4142390	0.59	3852	223	188053	None
ERR2641635_bin.34	94.04	0.33	Neural Network (Specific Model)	11	0.898	63643	352.1818808129521	3408777	0.41	2903	93	170367	None
ERR2641635_bin.35	47.79	2.85	Gradient Boost (General Model)	11	0.903	3894	291.00208768267225	1386585	0.47	1437	385	19625	None
ERR2641635_bin.38	20.26	4.85	Neural Network (Specific Model)	11	0.84	11922	243.24351676154333	1368361	0.38	1581	190	61456	None
ERR2641635_bin.39	82.19	0.86	Neural Network (Specific Model)	11	0.906	199811	381.7225785760103	3938413	0.41	3118	49	615599	None
ERR2641635_bin.4	55.2	0.13	Neural Network (Specific Model)	11	0.885	20434	325.75962732919254	1774242	0.48	1610	145	56835	None
ERR2641635_bin.44	68.13	1.6	Neural Network (Specific Model)	11	0.881	34059	322.01680672268907	1693904	0.61	1547	80	71239	None
ERR2641635_bin.47	91.4	0.05	Neural Network (Specific Model)	11	0.841	11432	316.91873479318735	2319030	0.57	2055	267	44740	None
ERR2641635_bin.52	91.08	0.52	Neural Network (Specific Model)	11	0.911	39123	355.6922455573506	4345980	0.47	3714	156	165252	None
ERR2641635_bin.54	87.5	61.3	Neural Network (Specific Model)	11	0.887	13439	314.428264604811	4943839	0.45	4656	531	60968	None
ERR2641635_bin.55	83.85	6.53	Neural Network (Specific Model)	11	0.896	64685	371.42053701015965	3422245	0.4	2756	93	281625	None
ERR2641635_bin.57	75.5	1.43	Neural Network (Specific Model)	11	0.895	6624	294.9512761020882	2125834	0.44	2155	399	29691	None
ERR2641635_bin.59	95.79	0.11	Gradient Boost (General Model)	11	0.879	21043	326.22291853178154	2484635	0.33	2234	170	95783	None
ERR2641635_bin.65	66.44	3.59	Neural Network (Specific Model)	11	0.853	85178	342.6460526315789	1830218	0.37	1520	40	127058	None
ERR2641635_bin.9	74.89	1.03	Neural Network (Specific Model)	11	0.894	22482	343.22613405551795	1698270	0.44	1477	108	57938	None
ERR2641677_bin.1	99.33	0.09	Neural Network (Specific Model)	11	0.883	41160	332.194109772423	2525839	0.36	2241	99	111658	None
ERR2641677_bin.16	32.89	2.22	Neural Network (Specific Model)	11	0.882	2302	228.9557389347337	2069221	0.34	2666	875	10292	None
ERR2641677_bin.21	100.0	2.63	Neural Network (Specific Model)	11	0.876	171492	357.82777474029524	2238736	0.56	1829	27	370725	None
ERR2641677_bin.26	97.58	97.04	Neural Network (Specific Model)	11	0.891	7027	295.6524381206462	13401021	0.43	13494	2510	70157	None
ERR2641677_bin.28	24.81	5.44	Neural Network (Specific Model)	11	0.857	12589	249.7154220061865	1971714	0.37	2263	263	202109	None
ERR2641677_bin.29	99.97	1.27	Neural Network (Specific Model)	11	0.868	174395	322.9476093591048	2192284	0.55	1966	25	263095	None
ERR2641677_bin.3	20.03	0.01	Neural Network (Specific Model)	11	0.912	261839	325.50387596899225	413564	0.41	387	3	261839	None
ERR2641677_bin.31	82.96	11.37	Neural Network (Specific Model)	11	0.875	12073	292.9457040572792	3362712	0.42	3352	385	58792	None
ERR2641677_bin.33	81.63	1.54	Neural Network (Specific Model)	11	0.907	6280	338.7856060606061	2954350	0.39	2640	574	28322	None
ERR2641677_bin.34	93.51	1.18	Gradient Boost (General Model)	11	0.873	25946	300.44082062072596	1959147	0.59	1901	111	56610	None
ERR2641677_bin.35	60.42	3.99	Neural Network (Specific Model)	11	0.941	3352	274.57113259668506	1265719	0.38	1448	411	11182	None
ERR2641677_bin.38	96.09	16.64	Neural Network (Specific Model)	11	0.873	27045	315.8038141166155	4943184	0.43	4562	334	93289	None
ERR2641677_bin.4	89.43	20.94	Neural Network (Specific Model)	11	0.912	11243	354.0423468563116	7195697	0.42	6187	1007	54530	None
ERR2641677_bin.40	92.05	1.85	Neural Network (Specific Model)	11	0.879	41087	342.90626733222405	2107921	0.6	1803	86	178282	None
ERR2641677_bin.42	85.1	0.02	Neural Network (Specific Model)	11	0.884	38622	326.71570247933886	2678592	0.49	2420	132	181600	None
ERR2641677_bin.44	100.0	0.16	Neural Network (Specific Model)	11	0.887	88595	349.435350457118	2709916	0.56	2297	47	197313	None
ERR2641677_bin.58	99.07	42.52	Gradient Boost (General Model)	11	0.854	7493	259.7218160176841	10705014	0.37	11762	1997	89936	None
ERR2641677_bin.59	90.59	15.06	Neural Network (Specific Model)	11	0.906	17761	353.9326306141155	7658916	0.42	6546	672	96779	None
ERR2641677_bin.61	94.07	69.0	Neural Network (Specific Model)	11	0.888	14289	322.48504371836174	4725528	0.45	4346	486	69646	None
ERR2641677_bin.62	13.85	0.0	Neural Network (Specific Model)	11	0.915	16186	316.4608150470219	330011	0.44	319	28	37858	None
ERR2641677_bin.63	12.09	0.01	Neural Network (Specific Model)	11	0.882	45263	317.2105263157895	327468	0.54	304	14	73426	None
ERR2641677_bin.66	75.85	2.35	Neural Network (Specific Model)	11	0.906	7530	321.00685812258894	2475217	0.42	2333	427	31782	None
ERR2641677_bin.68	77.42	1.83	Neural Network (Specific Model)	11	0.881	6302	298.7054225696141	2079394	0.61	2047	410	33045	None
ERR2641677_bin.7	78.13	0.0	Neural Network (Specific Model)	11	0.894	162736	318.6182864450128	1668767	0.46	1564	15	309190	None
ERR2641677_bin.70	7.49	0.03	Neural Network (Specific Model)	11	0.94	2584	281.77777777777777	201889	0.46	225	76	8454	None
ERR2641677_bin.72	54.04	3.5	Neural Network (Specific Model)	11	0.881	3475	260.5094604064471	1263300	0.62	1427	398	16458	None
ERR2641733_bin.10	88.36	11.24	Neural Network (Specific Model)	11	0.869	12976	303.25284316318437	3952795	0.42	3781	462	66381	None
ERR2641733_bin.11	86.11	2.26	Gradient Boost (General Model)	11	0.911	16464	312.4523522316043	1704033	0.61	1658	156	83487	None
ERR2641733_bin.13	97.03	2.06	Gradient Boost (General Model)	11	0.887	16591	318.4506616257089	2844509	0.49	2645	250	124603	None
ERR2641733_bin.15	44.41	0.43	Gradient Boost (General Model)	11	0.891	21537	382.0626398210291	1147915	0.45	894	85	53142	None
ERR2641733_bin.16	13.45	0.01	Neural Network (Specific Model)	11	0.812	63656	301.2876254180602	332175	0.47	299	14	70018	None
ERR2641733_bin.17	94.54	0.47	Neural Network (Specific Model)	11	0.901	22909	363.07057182705717	4324993	0.42	3585	305	83729	None
ERR2641733_bin.18	89.84	5.22	Gradient Boost (General Model)	11	0.871	29848	301.73279569892475	1929683	0.59	1860	104	110586	None
ERR2641733_bin.19	8.15	0.0	Neural Network (Specific Model)	11	0.895	2333	248.48872180451127	221247	0.61	266	95	5772	None
ERR2641733_bin.22	88.15	47.58	Neural Network (Specific Model)	11	0.923	6414	340.8884079789236	5882697	0.6	5314	1168	72291	None
ERR2641733_bin.24	64.78	0.43	Neural Network (Specific Model)	11	0.878	4393	293.37742382271466	1445816	0.6	1444	376	22576	None
ERR2641733_bin.26	78.24	1.76	Neural Network (Specific Model)	11	0.905	6640	330.3749267721148	1866595	0.56	1707	337	37334	None
ERR2641733_bin.34	73.67	7.42	Gradient Boost (General Model)	11	0.881	5373	273.2486848397896	1942584	0.58	2091	435	30199	None
ERR2641733_bin.43	85.62	0.03	Gradient Boost (General Model)	11	0.864	6750	292.19291819291817	1658980	0.45	1638	310	45473	None
ERR2641733_bin.45	41.48	2.07	Gradient Boost (General Model)	11	0.898	2551	244.4809917355372	985783	0.61	1210	381	14787	None
ERR2641733_bin.46	68.03	4.99	Gradient Boost (General Model)	11	0.91	4228	260.8646974749881	1801971	0.57	2099	490	20631	None
ERR2641733_bin.49	66.89	1.66	Neural Network (Specific Model)	11	0.9	4248	290.92861035422345	1776974	0.57	1835	496	13484	None
ERR2641733_bin.54	93.83	10.86	Neural Network (Specific Model)	11	0.879	30884	317.4040738986262	2285195	0.59	2111	105	108083	None
ERR2641733_bin.57	33.45	0.74	Neural Network (Specific Model)	11	0.901	2722	254.70081967213116	826370	0.55	976	306	7682	None
ERR2641733_bin.59	51.2	6.44	Gradient Boost (General Model)	11	0.92	2926	253.59718826405867	1350730	0.61	1636	479	8097	None
ERR2641733_bin.63	84.35	1.36	Neural Network (Specific Model)	11	0.894	50638	352.5639534883721	3455550	0.4	2924	136	156562	None
ERR2641733_bin.66	93.1	5.76	Neural Network (Specific Model)	11	0.911	73234	370.5620740740741	4114532	0.47	3375	88	261121	None
ERR2641733_bin.67	5.65	0.02	Neural Network (Specific Model)	11	0.849	197276	260.03041825095056	241552	0.47	263	3	197276	None
ERR2641733_bin.68	81.58	38.67	Neural Network (Specific Model)	11	0.88	5345	276.27655502392344	3933135	0.6	4180	904	24750	None
ERR2641733_bin.69	91.47	1.81	Gradient Boost (General Model)	11	0.877	7393	309.5486692015209	2779282	0.58	2630	482	37016	None
ERR2641733_bin.75	91.83	110.59	Neural Network (Specific Model)	11	0.901	6730	299.11228033252655	18896132	0.44	19006	3856	85541	None
ERR2641733_bin.76	98.84	93.57	Neural Network (Specific Model)	11	0.924	4038	338.1985033740897	16412821	0.43	14967	4576	59092	None
ERR2641733_bin.78	95.08	0.28	Gradient Boost (General Model)	11	0.9	19833	321.3645833333333	2155900	0.55	2016	157	91019	None
ERR2641733_bin.8	38.31	0.17	Neural Network (Specific Model)	11	0.883	74321	304.98177399756986	851517	0.39	823	20	135002	None
ERR2641733_bin.82	7.53	0.0	Neural Network (Specific Model)	11	0.925	130906	386.30898876404495	222673	0.47	178	3	130906	None
SRR059458_bin.12	22.05	0.01	Neural Network (Specific Model)	11	0.923	75811	358.36538461538464	302573	0.39	260	9	83007	None
SRR059458_bin.15	13.88	0.04	Neural Network (Specific Model)	11	0.884	2668	275.46153846153845	351952	0.47	377	129	7949	None
SRR059458_bin.16	84.35	2.7	Neural Network (Specific Model)	11	0.913	4533	303.1989036805012	1270439	0.27	1277	322	23488	None
SRR059458_bin.17	24.76	0.38	Neural Network (Specific Model)	11	0.95	1967	247.71212121212122	308700	0.31	396	151	4874	None
SRR059458_bin.23	84.0	0.06	Neural Network (Specific Model)	11	0.882	47533	352.2352941176471	1750512	0.35	1462	64	107961	None
SRR059458_bin.27	90.24	0.0	Neural Network (Specific Model)	11	0.902	67063	328.40905923344945	1563741	0.47	1435	39	123692	None
SRR059458_bin.3	61.5	0.08	Neural Network (Specific Model)	11	0.863	93733	345.4616447823082	1735479	0.42	1447	46	247722	None
SRR059458_bin.31	83.15	3.15	Neural Network (Specific Model)	11	0.913	4296	279.00846805234795	1188688	0.33	1299	320	18046	None
SRR059458_bin.32	46.01	0.34	Neural Network (Specific Model)	11	0.877	213112	389.49607843137255	679152	0.44	510	8	302362	None
SRR059458_bin.34	31.67	0.13	Neural Network (Specific Model)	11	0.956	2826	299.91481913652274	805283	0.46	857	294	9027	None
SRR059458_bin.4	85.95	1.12	Neural Network (Specific Model)	11	0.885	8231	321.76567481402765	2051164	0.39	1882	345	31987	None
SRR059459_bin.1	45.23	0.08	Neural Network (Specific Model)	11	0.877	192966	390.6265060240964	664705	0.44	498	10	243680	None
SRR059459_bin.14	64.88	0.44	Gradient Boost (General Model)	11	0.908	99426	356.81094527363183	1183484	0.42	1005	32	145438	None
SRR059459_bin.16	32.11	0.02	Neural Network (Specific Model)	11	0.957	2701	298.52649006622516	846132	0.45	906	316	9877	None
SRR059459_bin.23	72.05	0.38	Neural Network (Specific Model)	11	0.899	4372	300.2810262529833	1676157	0.48	1676	450	17913	None
SRR059459_bin.29	23.71	0.0	Neural Network (Specific Model)	11	0.878	239887	382.9703947368421	397774	0.4	304	2	239887	None
SRR059459_bin.31	15.59	0.01	Neural Network (Specific Model)	11	0.929	3838	295.2735294117647	323611	0.53	340	87	10611	None
SRR059459_bin.4	72.99	0.02	Neural Network (Specific Model)	11	0.871	116618	374.2393822393822	1333711	0.46	1036	18	282628	None
SRR059459_bin.8	47.06	0.0	Neural Network (Specific Model)	11	0.92	10896	307.6519916142558	477460	0.32	477	67	46220	None
SRR513791_bin.1	48.65	0.44	Neural Network (Specific Model)	11	0.897	26152	299.2737556561086	882846	0.36	884	55	85239	None
SRR513791_bin.3	82.19	0.03	Neural Network (Specific Model)	11	0.909	87820	319.38030424339473	1314646	0.34	1249	28	154151	None
SRR8692206_bin.11	10.28	0.0	Neural Network (Specific Model)	11	0.834	11039	243.42631578947368	498085	0.28	570	75	39906	None
SRR8692206_bin.15	25.13	0.0	Neural Network (Specific Model)	11	0.896	272822	325.9932716568545	1296261	0.51	1189	10	406964	None
SRR8692206_bin.16	96.05	1.37	Neural Network (Specific Model)	11	0.909	80411	342.6948704389212	2131960	0.59	1891	52	198815	None
SRR8692206_bin.17	89.22	5.45	Neural Network (Specific Model)	11	0.839	7749	260.8842066691096	2540684	0.32	2729	474	30425	None
SRR8692206_bin.23	45.32	0.21	Neural Network (Specific Model)	11	0.917	154673	363.8450617283951	1925884	0.46	1620	16	279423	None
SRR8692206_bin.26	43.43	0.72	Neural Network (Specific Model)	11	0.886	189940	318.06457739791074	1132359	0.38	1053	11	229500	None
SRR8692206_bin.28	12.31	0.01	Neural Network (Specific Model)	11	0.907	85872	361.87441860465117	514081	0.47	430	8	116379	None
SRR8692206_bin.29	24.88	0.01	Neural Network (Specific Model)	11	0.884	126486	288.97222222222223	387620	0.4	396	7	127241	None
SRR8692206_bin.34	41.04	0.46	Neural Network (Specific Model)	11	0.903	2948	242.3213995117982	1974416	0.56	2458	699	9178	None
SRR8692206_bin.5	81.23	0.65	Neural Network (Specific Model)	11	0.907	85987	353.586943793911	3986997	0.46	3416	72	192798	None
SRR8692206_bin.9	15.02	0.16	Neural Network (Specific Model)	11	0.883	269137	311.7406340057637	366867	0.41	347	2	269137	None
SRR8692207_bin.1	6.33	0.0	Neural Network (Specific Model)	11	0.903	76973	310.2111801242236	331023	0.57	322	10	121955	None
SRR8692207_bin.10	68.78	0.19	Neural Network (Specific Model)	11	0.895	85372	320.1783203847577	2895866	0.56	2703	60	235514	None
SRR8692207_bin.12	27.41	0.01	Neural Network (Specific Model)	11	0.878	80349	296.5	1268123	0.55	1254	33	153018	None
SRR8692207_bin.13	21.72	0.01	Neural Network (Specific Model)	11	0.896	549851	351.502427184466	968478	0.43	824	5	549851	None
SRR8692207_bin.14	97.37	1.21	Neural Network (Specific Model)	11	0.858	32558	299.9147410358566	2628422	0.47	2510	127	92281	None
SRR8692207_bin.18	75.52	0.71	Neural Network (Specific Model)	11	0.916	5903	275.4564204923486	1353677	0.46	1503	288	22629	None
SRR8692207_bin.19	34.81	0.14	Neural Network (Specific Model)	11	0.86	110014	302.1440501043841	1007084	0.45	958	13	233368	None
SRR8692207_bin.21	99.99	0.09	Neural Network (Specific Model)	11	0.905	166833	337.6649373108517	2582442	0.63	2313	27	470957	None
SRR8692207_bin.28	99.99	0.17	Neural Network (Specific Model)	11	0.9	206962	367.80911415949777	5267991	0.41	4301	61	340207	None
SRR8692207_bin.31	30.14	0.03	Neural Network (Specific Model)	11	0.882	251948	385.1512605042017	933762	0.57	714	7	380665	None
SRR8692207_bin.34	10.63	0.0	Neural Network (Specific Model)	11	0.903	421107	373.1613588110403	583051	0.45	471	3	421107	None
SRR8692207_bin.5	99.97	1.79	Neural Network (Specific Model)	11	0.907	215432	370.8036605657238	4416135	0.43	3606	34	445593	None
SRR8692207_bin.7	100.0	1.1	Neural Network (Specific Model)	11	0.875	43570	336.28121720881427	3292096	0.64	2859	109	155269	None
SRR8692213_bin.11	4.23	0.01	Neural Network (Specific Model)	11	0.881	157683	312.88837209302324	228895	0.48	215	4	157683	None
SRR8692213_bin.13	70.16	0.55	Neural Network (Specific Model)	11	0.895	145144	322.47394043528067	3768288	0.49	3492	41	504900	None
SRR8692213_bin.15	25.63	0.0	Neural Network (Specific Model)	11	0.873	544421	322.28978224455614	659859	0.6	597	4	544421	None
SRR8692213_bin.18	39.62	0.1	Neural Network (Specific Model)	11	0.865	79732	338.26826196473553	930687	0.6	794	15	252936	None
SRR8692213_bin.19	53.58	0.27	Neural Network (Specific Model)	11	0.908	109686	352.1229860365199	2162767	0.46	1862	24	336589	None
SRR8692213_bin.20	72.56	0.06	Neural Network (Specific Model)	11	0.891	221911	323.3871517907902	3824449	0.56	3518	24	466156	None
SRR8692213_bin.21	41.29	1.52	Neural Network (Specific Model)	11	0.893	263584	341.33882352941174	1946971	0.5	1700	14	478106	None
SRR8692213_bin.22	8.81	0.0	Neural Network (Specific Model)	11	0.881	77388	341.1490909090909	318947	0.59	275	6	130568	None
SRR8692213_bin.23	50.95	0.13	Neural Network (Specific Model)	11	0.893	78833	354.202524986849	2259015	0.42	1901	42	293100	None
SRR8692213_bin.25	91.93	10.13	Neural Network (Specific Model)	11	0.88	7392	273.3914505283381	1937580	0.39	2082	362	42645	None
SRR8692213_bin.3	19.79	0.0	Neural Network (Specific Model)	11	0.879	275523	333.0145278450363	468589	0.6	413	4	275523	None
SRR8692213_bin.4	12.28	0.0	Neural Network (Specific Model)	11	0.873	3223	227.6476510067114	232463	0.4	298	79	20136	None
SRR8692213_bin.7	43.76	0.2	Neural Network (Specific Model)	11	0.917	182545	399.541047188106	2020066	0.47	1547	17	490297	None
